formula,material_id,band_gap,formation_energy,energy_above_hull,nsites,volume,density,spacegroup_symbol,spacegroup_number,crystal_system,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,category,analyzed_metal,stable_phase_pH2,region_pH2,stable_phase_pH5,region_pH5
ScCd,mp-1211,0.0,-0.324227482499999,0.0,2,43.84714927001426,5.959655519610005,Pm-3m,221,cubic,3.52625559,3.52625559,3.52625559,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScCd7,mp-31502,0.0,-0.125089603749998,0.0,16,344.6249211532786,8.016199424215662,Cmcm,63,orthorhombic,6.2377579860135,6.237756934669114,9.31748608,90.0,90.0,108.087220329211,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc3Cd,mp-972876,0.0,-0.156367681249999,0.005746059999999001,8,184.55060958905298,4.449901329308037,P6_3/mmc,194,hexagonal,6.382247490865205,6.381592674757839,5.23225491,90.0,90.0,120.00154548883783,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
HfSc,mp-1224300,0.0,0.042895252499999,0.044170719000003,2,46.40603269342081,7.995526542838251,P-6m2,187,hexagonal,3.240120399987225,3.240120399987225,5.10412931,90.0,90.0,120.00003552850009,bi-metallic metal,Hf,Hf[+4],Passivation,HfO2(s),Passivation
Hf5Sc,mp-976128,0.0,-0.002125777500002,0.0,6,134.586709899575,11.565771533454486,P-62m,189,hexagonal,5.56149251,5.561453280475489,5.02450013,90.0,90.0,120.00022093941489,bi-metallic metal,Hf,Hf[+4],Passivation,HfO2(s),Passivation
Hf3Sc,mp-1184681,0.0,0.013863182499989002,0.015776382250002,8,180.3998781767997,10.685371984545894,P6_3/mmc,194,hexagonal,6.432882291576259,6.432882291576259,5.03378266,90.0,90.0,120.00001410607993,bi-metallic metal,Hf,Hf[+4],Passivation,HfO2(s),Passivation
Hf3Sc4O12,mp-531956,4.1217,-3.976683565263156,0.016244107105260003,57,673.1805254534921,6.714029303592062,P1,1,triclinic,6.177823,6.193251778115678,18.151840329847413,96.70503256360942,96.81762718807656,99.64895471835796,bi-metallic oxide,Hf,Hf[+4],Passivation,HfO2(s),Passivation
Hf3Sc4O12,mp-685490,3.9078,-3.973991462105263,0.018936210263152002,95,1124.836673530533,6.696903768135606,P1,1,triclinic,6.169542,6.185044027150736,29.886908121677106,90.12160689470328,90.18967302218796,99.48892925977351,bi-metallic oxide,Hf,Hf[+4],Passivation,HfO2(s),Passivation
Hf3Sc4O12,mp-766090,4.2033,-3.976916652105265,0.016011020263151002,38,439.8236964116059,6.850856849199062,P-1,2,triclinic,6.145335185798296,6.142453611793345,12.212812935951787,99.3399300625118,99.38071258648644,99.63456724854095,bi-metallic oxide,Hf,Hf[+4],Passivation,HfO2(s),Passivation
ScTaO4,mp-558781,4.027699999999999,-3.651721514555548,0.0,12,140.5524534342617,6.850006173714704,P2/c,13,monoclinic,4.816741160197201,5.122632733737873,5.69800721,90.0,90.0,91.40770999562604,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2(WO4)3,mp-1219450,3.4491,-2.685191557058824,0.028572588970586003,34,430.06010720493026,6.436003358753523,P2/c,13,monoclinic,5.807238,6.974246,11.046308591872853,74.00159335843209,90.0,90.0,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2(WO4)3,mp-5516,4.2033,-2.702185727941176,0.011578418088234002,68,1318.8689006492523,4.197336510208507,Pbcn,60,orthorhombic,9.773886,9.866465,13.676431000000001,90.0,90.0,90.0,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScOs2,mp-567612,0.0,-0.380082790833332,0.0,12,199.5264817606241,14.161924476306329,P6_3/mmc,194,hexagonal,5.17677481,5.1767740767421415,8.59708894,90.0,90.0,119.99999823160984,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc11Os4,mp-12305,0.0,-0.37075199766666805,0.0,30,595.3209733700816,7.003613218346587,Fm-3m,225,cubic,9.442591661282396,9.4425801941188,9.442579430218373,59.99944010992837,59.999311776625454,59.99931132147933,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc44Os7,mp-568623,0.0,-0.19762867794117603,0.0,102,2239.7727480263807,4.90749478932252,F-43m,216,cubic,14.686094485721451,14.686094485721451,14.686094485721451,60.00000000000001,60.00000000000001,60.00000000000001,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScIr,mp-1129,0.0,-1.058465942499999,0.0,2,33.336071853178986,11.814075985012227,Pm-3m,221,cubic,3.21838608,3.21838608,3.21838608,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScIr3,mp-12593,0.0,-0.621093358749999,0.0,4,60.5905796549935,17.03569378807751,Pm-3m,221,cubic,3.9276704000000002,3.9276704000000002,3.9276704000000002,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScIr2,mp-2263,0.0,-0.76090207833333,0.005982141666668,6,100.22070729405999,14.22897009872123,Fd-3m,227,cubic,5.21383718276189,5.213836987919783,5.21383799,60.0000000502479,60.00000128644395,60.000003357753506,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2Ir,mp-1190979,0.0,-0.764449786249999,0.034591713511905,24,464.24680383215735,8.073049596874181,Fd-3m,227,cubic,8.691365177812754,8.691363721172845,8.691365906132708,59.99999168394101,59.999997227980884,59.99999999999931,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc11Ir4,mp-12304,0.0,-0.695271722666667,0.0,30,597.5674821154444,7.02145596440023,Fm-3m,225,cubic,9.45442554232491,9.45442541135428,9.454428470071885,59.99964311633849,59.99963138441045,59.99962500357266,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc44Ir7,mp-1200708,0.0,-0.37239675401960703,0.0,102,2231.0993418553066,4.9472767791603625,F-43m,216,cubic,14.667112911287278,14.667112911287278,14.667112911287278,59.99999999999999,59.99999999999999,59.99999999999999,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc57Ir13,mp-1201561,0.019899999999999002,-0.49174990792857004,0.0015502434415580002,140,2990.8494707325654,5.620142182192758,Pm-3,200,cubic,14.40781705,14.40781705,14.40781705,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScPt3,mp-481,0.0,-1.039966471249997,0.0,4,63.24632898569905,16.546175481474044,Pm-3m,221,cubic,3.98423648,3.98423648,3.98423648,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScPt,mp-892,0.0,-1.227382937499999,0.0,2,35.5928755096481,11.198748224519804,Pm-3m,221,cubic,3.28943285,3.28943285,3.28943285,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2Pt,mp-11550,0.0,-0.9765987383333321,0.0,12,244.87564254423367,7.7304005356003795,Pnma,62,orthorhombic,4.49268854,6.6091152300000005,8.24699921,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc57Pt13,mp-1196981,0.1028,-0.5687444419999991,0.0,140,3049.7222455470237,5.552236502481315,Pm-3,200,cubic,14.50173938,14.50173938,14.50173938,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
Sc2Pt2O7,mp-778152,1.7836999999999992,-2.355756619090907,0.0,22,241.26844496717132,8.149965107682016,Fd-3m,227,cubic,6.987768483437085,6.987768483437085,6.987768483437085,59.99999999999999,59.99999999999999,59.99999999999999,bi-metallic oxide,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
ScAu,mp-11256,0.0,-0.8570578424999981,0.0,2,38.97450235603529,10.307295962871702,Pm-3m,221,cubic,3.3904722400000002,3.3904722400000002,3.3904722400000002,90.0,90.0,90.0,bi-metallic metal,Sc,Sc[+3],Passivation,Sc2O3(s),Passivation
